0.0,1.2541526535897933,-0.3598573267948967,0.000557749,0.0228604,1.27661,-0.378233
0.065805818,1.254162653589793,-0.35708132679489657,0.000517292,0.0250093,1.27661,-0.377852
0.131553043,1.2569626535897935,-0.3573183267948966,0.00546786,0.0218747,1.27432,-0.37747
0.197324397,1.2550926535897933,-0.35654032679489667,0.00152298,0.0206602,1.27165,-0.376326
0.263059992,1.2567926535897929,-0.3558153267948966,0.0043427,0.0194735,1.26898,-0.375563
0.32884681000000004,1.259062653589793,-0.3556603267948967,0.00783301,0.0175788,1.26364,-0.374037
0.39458910900000005,1.257542653589793,-0.3607073267948965,0.00410888,0.0073351,1.25982,-0.370985
0.465635942,1.2558926535897932,-0.3630323267948966,0.000986699,0.00275056,1.25525,-0.364118
0.5314174260000001,1.2563826535897933,-0.3632663267948967,0.00172139,0.00206831,1.25258,-0.359922
0.597189374,1.252822653589793,-0.3632373267948966,-0.00464875,0.00184511,1.25067,-0.356489
0.662948839,1.2408226535897926,-0.36393832679489646,-0.0244694,0.000429946,1.24914,-0.3542
0.728683119,1.2378126535897938,-0.36604932679489666,-0.0269074,-0.00299305,1.24762,-0.352674
0.794479178,1.233632653589793,-0.36742032679489645,-0.0310316,-0.00492177,1.24609,-0.351911
0.8602269400000001,1.2234626535897934,-0.3676453267948966,-0.0449763,-0.0048369,1.24533,-0.350767
0.925945738,1.2212126535897934,-0.3652553267948967,-0.0437436,-0.000385956,1.24495,-0.350767
0.991816408,1.2165226535897933,-0.3641433267948967,-0.0467921,0.00145192,1.24418,-0.350767
1.05760143,1.2170626535897933,-0.3623803267948965,-0.040766,0.00410246,1.24151,-0.350767
1.1233804330000001,1.2129726535897927,-0.3627263267948967,-0.0428723,0.0031977,1.23808,-0.351148
1.1891203240000001,1.2166526535897928,-0.35980232679489654,-0.0319598,0.00766303,1.23388,-0.352674
1.2599441930000002,1.2184026535897932,-0.35641632679489665,-0.0251841,0.0122631,1.22778,-0.355726
1.325707196,1.2188626535897935,-0.35881732679489653,-0.0218336,0.00726132,1.22206,-0.357252
1.391461198,1.224762653589793,-0.36016532679489666,-0.00939618,0.00430082,1.21481,-0.358015
1.457272794,1.2308126535897932,-0.36088632679489663,0.00170926,0.00270078,1.2087,-0.359159
1.5230027780000002,1.2298726535897933,-0.3606463267948966,7.1051e-05,0.00289768,1.20146,-0.359922
1.588784003,1.2310826535897927,-0.36128932679489656,0.00199611,0.00144006,1.19497,-0.359922
1.6545307280000001,1.2312826535897932,-0.3640003267948967,0.00202153,-0.00312489,1.18849,-0.360303
1.7203140090000002,1.2320426535897928,-0.36302332679489646,0.0030851,-0.00121828,1.18544,-0.359922
1.7860855670000002,1.2289226535897928,-0.36632332679489654,-0.00231741,-0.0063951,1.18391,-0.359922
1.851845921,1.2230326535897929,-0.3709783267948966,-0.0120179,-0.0131237,1.18391,-0.358777
1.9176263690000002,1.2248726535897934,-0.37213332679489664,-0.00762158,-0.0135899,1.18391,-0.35687
1.9884397010000001,1.2263026535897934,-0.37409632679489657,-0.00452729,-0.0150265,1.18391,-0.355344
2.054522891,1.2321826535897928,-0.3694883267948966,0.00584374,-0.00613212,1.18391,-0.355726
2.120256486,1.2341126535897926,-0.36622732679489667,0.00844787,-0.000399006,1.18467,-0.356107
2.1860469890000003,1.2313226535897934,-0.36655432679489663,0.00269135,-0.000888028,1.18658,-0.356489
2.251812955,1.2330626535897924,-0.36569532679489647,0.00536103,0.000607275,1.18925,-0.357252
2.317561735,1.2326526535897937,-0.3666873267948966,0.00409049,-0.00106062,1.1923,-0.357633
2.383313941,1.2333326535897928,-0.36614232679489656,0.00477494,-8.29485e-05,1.19688,-0.358396
2.449055629,1.240152653589793,-0.3630173267948965,0.0154389,0.00465528,1.20336,-0.359922
2.514830336,1.2440826535897926,-0.36208032679489655,0.0203468,0.00576379,1.21061,-0.359922
2.580574098,1.2393226535897934,-0.36140032679489653,0.0100777,0.00635654,1.22015,-0.359922
2.646365952,1.224882653589793,-0.3647303267948966,-0.0160238,6.586e-05,1.22931,-0.360303
2.7121882150000003,1.2239826535897933,-0.36268232679489654,-0.0157634,0.00337905,1.23808,-0.360685
